G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TEAM,SEASON,SEASON_START
82,19780,3006,6669,0.451,708,1915,0.37,2298,4754,0.483,1702,2190,0.777,836,2724,3560,1536,636,449,1073,1610,8422,TOR,2015-16,2015
82,19730,2880,6956,0.414,639,2016,0.317,2241,4940,0.454,1583,2028,0.7809999999999999,878,2645,3523,1478,593,337,1124,1662,7982,LAL,2015-16,2015
82,19880,3095,6668,0.464,455,1347,0.338,2640,5321,0.496,1753,2213,0.792,821,2587,3408,1916,656,375,1231,1696,8398,MIN,2015-16,2015
82,19805,3022,6886,0.439,610,1762,0.34600000000000003,2412,5124,0.471,1411,1753,0.805,850,2788,3638,1682,467,466,1099,1616,8065,NYK,2015-16,2015
82,19955,2957,6593,0.449,694,1956,0.355,2263,4637,0.488,1402,1885,0.7440000000000001,880,2665,3545,1555,631,425,1224,1655,8010,UTA,2015-16,2015
82,19805,3167,7040,0.45,864,2336,0.37,2303,4704,0.49,1424,1889,0.754,948,2782,3730,1748,562,380,1200,1782,8622,POR,2015-16,2015
82,19830,3141,6759,0.465,797,2190,0.364,2344,4569,0.513,1490,2152,0.6920000000000001,721,2727,3448,1873,709,460,1063,1746,8569,LAC,2015-16,2015
82,19830,3150,6697,0.47,498,1480,0.336,2652,5217,0.508,1406,1889,0.7440000000000001,807,2811,3618,1709,553,531,1155,1502,8204,MIA,2015-16,2015
82,19755,3238,7033,0.46,709,1983,0.358,2529,5050,0.501,1349,1849,0.73,743,2688,3431,2005,708,323,1186,1708,8534,WAS,2015-16,2015
82,19880,3111,7087,0.439,740,2148,0.345,2371,4939,0.48,1399,2095,0.6679999999999999,1021,2777,3798,1594,573,304,1110,1557,8361,DET,2015-16,2015
82,19805,2970,6887,0.431,764,2255,0.339,2206,4632,0.476,1284,1850,0.6940000000000001,777,2605,3382,1765,680,495,1343,1780,7988,PHI,2015-16,2015
82,19880,3275,6963,0.47,1067,2779,0.384,2208,4184,0.528,1431,1913,0.748,766,2821,3587,1858,539,327,1121,1486,9048,CLE,2016-17,2016
82,19880,3105,6734,0.461,737,1960,0.376,2368,4774,0.496,1483,1913,0.775,715,2652,3367,1844,627,324,1201,1667,8430,SAC,2016-17,2016
82,19755,3377,7194,0.469,870,2365,0.368,2507,4829,0.519,1537,1986,0.774,966,2837,3803,2077,568,323,1226,1567,9161,DEN,2016-17,2016
82,19780,3305,7152,0.462,1181,3306,0.35700000000000004,2124,3846,0.552,1667,2177,0.7659999999999999,892,2746,3638,2070,670,352,1240,1634,9458,HOU,2016-17,2016
82,19905,3210,7130,0.45,768,2196,0.35,2442,4934,0.495,1368,1825,0.75,703,2879,3582,1869,638,453,1054,1490,8556,NOP,2016-17,2016
82,19855,3221,6931,0.465,709,1885,0.376,2512,5046,0.498,1467,1811,0.81,742,2702,3444,1844,669,409,1130,1597,8618,IND,2016-17,2016
82,19780,3182,6715,0.474,720,1946,0.37,2462,4769,0.516,1413,1839,0.768,723,2589,3312,1984,666,436,1145,1660,8497,MIL,2016-17,2016
82,19905,2984,6854,0.435,767,2169,0.354,2217,4685,0.473,1504,1918,0.784,886,2621,3507,1744,653,344,1059,1840,8239,MEM,2016-17,2016
82,19805,3237,7169,0.452,692,2116,0.327,2545,5053,0.504,1575,2113,0.745,1002,2821,3823,1721,648,408,1230,1715,8741,OKC,2016-17,2016
82,19755,3102,6987,0.444,877,2591,0.338,2225,4396,0.506,1592,2020,0.7879999999999999,721,2879,3600,1756,593,387,1356,1726,8673,BRK,2016-17,2016
82,19880,3123,6918,0.451,729,2137,0.341,2394,4781,0.501,1484,2039,0.728,842,2793,3635,1938,672,397,1294,1491,8459,ATL,2016-17,2016
82,19780,2968,6750,0.44,878,2473,0.355,2090,4277,0.489,1215,1516,0.8009999999999999,647,2516,3163,1705,614,307,972,1567,8029,DAL,2016-17,2016
82,19805,3222,6864,0.469,753,1927,0.391,2469,4937,0.5,1440,1806,0.797,821,2777,3598,1954,655,484,1101,1498,8637,SAS,2016-17,2016
82,19805,3139,7133,0.44,701,2139,0.328,2438,4994,0.488,1309,1753,0.747,807,2734,3541,1820,580,396,1091,1584,8288,ORL,2016-17,2016
82,19755,3168,6978,0.454,985,2742,0.359,2183,4236,0.515,1536,1903,0.807,744,2698,3442,2069,617,340,1088,1686,8857,BOS,2016-17,2016
82,19780,3532,7140,0.495,982,2562,0.383,2550,4578,0.557,1457,1850,0.7879999999999999,770,2873,3643,2491,785,555,1211,1585,9503,GSW,2016-17,2016
82,19830,3270,7260,0.45,615,1854,0.332,2655,5406,0.491,1676,2159,0.7759999999999999,976,2712,3688,1604,673,399,1265,2030,8831,PHO,2016-17,2016
82,19780,3169,7141,0.444,623,1831,0.34,2546,5310,0.479,1474,1848,0.7979999999999999,999,2797,3796,1851,643,393,1112,1455,8435,CHI,2016-17,2016
82,19780,3211,6918,0.464,725,1996,0.363,2486,4922,0.505,1615,2028,0.7959999999999999,871,2676,3547,1517,677,400,1041,1708,8762,TOR,2016-17,2016
82,19705,3224,7164,0.45,730,2110,0.34600000000000003,2494,5054,0.493,1397,1853,0.754,933,2636,3569,1716,674,320,1243,1698,8575,LAL,2016-17,2016
82,19805,3235,6922,0.467,601,1723,0.349,2634,5199,0.507,1586,1986,0.799,938,2540,3478,1940,654,370,1150,1646,8657,MIN,2016-17,2016
82,19755,3033,6515,0.466,791,2128,0.3720000000000001,2242,4387,0.511,1401,1875,0.747,771,2774,3545,1651,550,410,1118,1545,8258,UTA,2016-17,2016
82,19855,3244,7256,0.447,704,2022,0.348,2540,5234,0.485,1364,1731,0.7879999999999999,983,2723,3706,1786,581,455,1139,1668,8556,NYK,2016-17,2016
82,19930,3243,7059,0.459,852,2272,0.375,2391,4787,0.499,1513,1940,0.78,830,2750,3580,1733,574,408,1126,1736,8851,POR,2016-17,2016
82,19755,3242,6820,0.475,841,2245,0.375,2401,4575,0.525,1586,2128,0.745,738,2790,3528,1848,612,347,1062,1626,8911,LAC,2016-17,2016
82,19780,3202,7037,0.455,808,2213,0.365,2394,4824,0.496,1248,1768,0.706,872,2705,3577,1742,588,469,1102,1680,8460,MIA,2016-17,2016
82,19855,3388,7137,0.475,756,2030,0.3720000000000001,2632,5107,0.515,1421,1812,0.784,843,2671,3514,1956,693,336,1162,1745,8953,WAS,2016-17,2016
82,19805,3269,7282,0.449,631,1915,0.33,2638,5367,0.4920000000000001,1140,1586,0.7190000000000001,908,2838,3746,1732,574,310,973,1467,8309,DET,2016-17,2016
82,19830,3088,6992,0.442,831,2443,0.34,2257,4549,0.496,1393,1806,0.7709999999999999,807,2706,3513,1949,692,420,1366,1793,8400,PHI,2016-17,2016
82,19730,3311,6950,0.476,981,2636,0.3720000000000001,2330,4314,0.54,1488,1909,0.779,694,2761,3455,1916,582,312,1126,1524,9091,CLE,2017-18,2017
82,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,1008,1371,0.735,777,2578,3355,1768,643,340,1125,1639,8104,SAC,2017-18,2017
82,19880,3338,7102,0.47,940,2536,0.371,2398,4566,0.525,1404,1830,0.767,902,2748,3650,2059,627,404,1227,1533,9020,DEN,2017-18,2017
82,19755,3174,6906,0.46,1256,3470,0.362,1918,3436,0.5579999999999999,1609,2061,0.7809999999999999,739,2825,3564,1767,699,392,1135,1597,9213,HOU,2017-18,2017
82,19955,3500,7241,0.483,837,2312,0.362,2663,4929,0.54,1324,1716,0.772,712,2924,3636,2195,657,485,1223,1570,9161,NOP,2017-18,2017
82,19755,3345,7083,0.472,741,2010,0.369,2604,5073,0.513,1225,1573,0.779,788,2684,3472,1819,721,340,1089,1544,8656,IND,2017-18,2017
82,19830,3257,6807,0.478,718,2024,0.355,2539,4783,0.531,1499,1915,0.7829999999999999,688,2579,3267,1905,722,443,1134,1752,8731,MIL,2017-18,2017
82,19705,3013,6788,0.444,758,2152,0.35200000000000004,2255,4636,0.486,1361,1732,0.7859999999999999,779,2544,3323,1767,613,396,1227,1900,8145,MEM,2017-18,2017
82,19830,3271,7221,0.453,881,2491,0.354,2390,4730,0.505,1421,1985,0.716,1024,2671,3695,1750,743,412,1147,1653,8844,OKC,2017-18,2017
82,19855,3136,7114,0.441,1041,2924,0.35600000000000004,2095,4190,0.5,1428,1850,0.772,792,2852,3644,1941,512,390,1245,1688,8741,BRK,2017-18,2017
82,19705,3130,7015,0.446,917,2544,0.36,2213,4471,0.495,1298,1654,0.785,743,2693,3436,1946,638,348,1276,1606,8475,ATL,2017-18,2017
82,19805,3128,7042,0.444,967,2688,0.36,2161,4354,0.496,1167,1530,0.763,666,2717,3383,1858,578,310,1008,1578,8390,DAL,2017-18,2017
82,19730,3202,6999,0.457,696,1977,0.35200000000000004,2506,5022,0.499,1324,1715,0.772,849,2777,3626,1868,628,460,1078,1408,8424,SAS,2017-18,2017
82,19730,3182,7042,0.452,844,2405,0.35100000000000003,2338,4637,0.504,1271,1678,0.757,722,2692,3414,1921,622,400,1192,1579,8479,ORL,2017-18,2017
82,19805,3141,6975,0.45,939,2492,0.377,2202,4483,0.491,1308,1697,0.7709999999999999,767,2878,3645,1842,604,373,1149,1618,8529,BOS,2017-18,2017
82,19730,3509,6981,0.503,926,2370,0.391,2583,4611,0.56,1360,1668,0.815,691,2877,3568,2402,656,612,1267,1607,9304,GSW,2017-18,2017
82,19705,3153,7141,0.442,763,2286,0.334,2390,4855,0.4920000000000001,1453,1962,0.741,842,2776,3618,1743,569,370,1289,1807,8522,PHO,2017-18,2017
82,19855,3170,7285,0.435,906,2549,0.355,2264,4736,0.478,1194,1574,0.759,790,2873,3663,1923,626,289,1147,1571,8440,CHI,2017-18,2017
82,19830,3383,7169,0.472,968,2705,0.358,2415,4464,0.541,1422,1790,0.794,800,2807,3607,1995,626,500,1095,1783,9156,TOR,2017-18,2017
82,19905,3338,7248,0.461,822,2384,0.345,2516,4864,0.517,1364,1910,0.7140000000000001,876,2927,3803,1949,633,388,1295,1736,8862,LAL,2017-18,2017
82,19805,3365,7063,0.476,658,1845,0.35700000000000004,2707,5218,0.519,1592,1980,0.804,848,2593,3441,1861,689,345,1021,1495,8980,MIN,2017-18,2017
82,19755,3139,6797,0.462,887,2425,0.366,2252,4372,0.515,1375,1766,0.779,740,2807,3547,1839,708,420,1205,1608,8540,UTA,2017-18,2017
82,19830,3334,7193,0.464,673,1914,0.35200000000000004,2661,5279,0.504,1225,1557,0.787,859,2752,3611,1912,552,421,1207,1682,8566,NYK,2017-18,2017
82,19755,3222,7132,0.452,845,2308,0.366,2377,4824,0.493,1372,1715,0.8,835,2893,3728,1599,573,423,1109,1599,8661,POR,2017-18,2017
82,19705,3302,7004,0.471,777,2196,0.354,2525,4808,0.525,1556,2095,0.743,832,2766,3598,1832,628,373,1204,1638,8937,LAC,2017-18,2017
82,19930,3184,6997,0.455,903,2506,0.36,2281,4491,0.508,1209,1601,0.755,763,2801,3564,1862,620,437,1179,1648,8480,MIA,2017-18,2017
82,19855,3275,7018,0.467,814,2173,0.375,2461,4845,0.508,1378,1786,0.772,823,2713,3536,2065,645,353,1196,1746,8742,WAS,2017-18,2017
82,19805,3208,7129,0.45,886,2373,0.373,2322,4756,0.488,1207,1621,0.745,830,2756,3586,1868,628,317,1103,1508,8509,DET,2017-18,2017
82,19780,3349,7098,0.472,901,2445,0.369,2448,4653,0.526,1405,1868,0.752,893,2996,3889,2221,682,420,1353,1811,9004,PHI,2017-18,2017
82,19730,3541,7637,0.464,927,2455,0.378,2614,5182,0.504,1354,1865,0.726,906,2819,3725,2083,679,363,1095,1751,9363,SAC,2018-19,2018
82,19730,3439,7384,0.466,903,2571,0.35100000000000003,2536,4813,0.527,1294,1714,0.755,972,2832,3804,2245,634,363,1102,1644,9075,DEN,2018-19,2018
82,19755,3189,7184,0.444,847,2388,0.355,2342,4796,0.488,1342,1694,0.792,879,2619,3498,1698,534,195,1106,1642,8567,CLE,2018-19,2018
82,19830,3218,7163,0.449,1323,3721,0.35600000000000004,1895,3442,0.551,1582,2001,0.7909999999999999,836,2613,3449,1741,700,405,1094,1803,9341,HOU,2018-19,2018
82,19755,3581,7563,0.473,842,2449,0.344,2739,5114,0.536,1462,1921,0.7609999999999999,909,2969,3878,2216,610,441,1215,1732,9466,NOP,2018-19,2018
82,19705,3390,7135,0.475,779,2081,0.374,2611,5054,0.517,1298,1727,0.752,762,2766,3528,2128,713,404,1122,1594,8857,IND,2018-19,2018
82,19780,3555,7471,0.476,1105,3134,0.353,2450,4337,0.565,1471,1904,0.773,762,3316,4078,2136,615,486,1137,1608,9686,MIL,2018-19,2018
82,19880,3113,6924,0.45,811,2368,0.342,2302,4556,0.505,1453,1882,0.772,723,2703,3426,1963,684,448,1147,1801,8490,MEM,2018-19,2018
82,19855,3497,7706,0.454,932,2677,0.348,2565,5029,0.51,1461,2049,0.713,1031,2911,3942,1917,766,425,1145,1839,9387,OKC,2018-19,2018
82,19980,3301,7358,0.449,1047,2965,0.353,2254,4393,0.513,1555,2088,0.745,900,2919,3819,1954,539,339,1236,1763,9204,BRK,2018-19,2018
82,19855,3392,7524,0.451,1067,3034,0.35200000000000004,2325,4490,0.518,1443,1918,0.752,955,2825,3780,2118,675,419,1397,1932,9294,ATL,2018-19,2018
82,19780,3182,7122,0.447,1022,3002,0.34,2160,4120,0.524,1541,2076,0.742,832,2884,3716,1918,533,351,1167,1650,8927,DAL,2018-19,2018
82,19805,3468,7248,0.478,812,2071,0.392,2656,5177,0.513,1408,1720,0.8190000000000001,757,2910,3667,2013,501,386,992,1487,9156,SAS,2018-19,2018
82,19780,3316,7307,0.454,937,2633,0.35600000000000004,2379,4674,0.509,1231,1575,0.782,822,2902,3724,2095,543,445,1082,1526,8800,ORL,2018-19,2018
82,19780,3451,7423,0.465,1032,2829,0.365,2419,4594,0.527,1282,1598,0.802,804,2849,3653,2155,706,435,1052,1670,9216,BOS,2018-19,2018
82,19805,3612,7361,0.491,1087,2824,0.385,2525,4537,0.557,1339,1672,0.8009999999999999,797,2990,3787,2413,625,525,1169,1757,9650,GSW,2018-19,2018
82,19880,3289,7164,0.459,790,2400,0.329,2499,4764,0.525,1447,1858,0.779,748,2563,3311,1957,735,418,1279,1932,8815,PHO,2018-19,2018
82,19905,3266,7205,0.453,745,2123,0.35100000000000003,2521,5082,0.496,1328,1695,0.7829999999999999,718,2799,3517,1796,603,351,1159,1663,8605,CHI,2018-19,2018
82,19880,3460,7305,0.474,1015,2771,0.366,2445,4534,0.539,1449,1803,0.804,786,2920,3706,2085,680,437,1150,1724,9384,TOR,2018-19,2018
82,19830,3413,7483,0.456,827,2357,0.35100000000000003,2586,5126,0.504,1570,1995,0.787,923,2750,3673,2018,683,411,1074,1664,9223,MIN,2018-19,2018
82,19780,3491,7425,0.47,847,2541,0.333,2644,4884,0.541,1336,1910,0.6990000000000001,835,2985,3820,2096,618,440,1284,1701,9165,LAL,2018-19,2018
82,19780,3134,7241,0.433,823,2421,0.34,2311,4820,0.479,1484,1956,0.759,857,2811,3668,1646,557,422,1151,1713,8575,NYK,2018-19,2018
82,19755,3314,7082,0.468,993,2789,0.35600000000000004,2321,4293,0.541,1540,2092,0.736,820,2981,3801,2133,663,483,1240,1728,9161,UTA,2018-19,2018
82,19855,3470,7427,0.467,904,2520,0.359,2566,4907,0.523,1558,1914,0.8140000000000001,967,2968,3935,1887,546,413,1135,1669,9402,POR,2018-19,2018
82,19830,3384,7178,0.471,821,2118,0.388,2563,5060,0.507,1853,2340,0.792,796,2936,3732,1970,561,385,1193,1913,9442,LAC,2018-19,2018
82,19730,3251,7218,0.45,928,2658,0.349,2323,4560,0.509,1238,1782,0.695,921,2879,3800,1991,627,448,1208,1712,8668,MIA,2018-19,2018
82,19930,3456,7387,0.468,930,2731,0.341,2526,4656,0.5429999999999999,1508,1963,0.768,794,2679,3473,2154,683,379,1154,1701,9350,WAS,2018-19,2018
82,19855,3185,7238,0.44,993,2854,0.348,2192,4384,0.5,1415,1893,0.747,936,2752,3688,1845,569,331,1135,1811,8778,DET,2018-19,2018
82,19805,3407,7233,0.471,889,2474,0.359,2518,4759,0.529,1742,2258,0.7709999999999999,892,3025,3917,2207,606,432,1223,1745,9445,PHI,2018-19,2018
73,17745,3069,6488,0.473,801,2234,0.359,2268,4254,0.5329999999999999,1185,1526,0.777,786,2436,3222,1952,586,337,1005,1485,8124,DEN,2019-20,2019
72,17455,2943,6364,0.462,914,2511,0.364,2029,3853,0.527,1127,1464,0.77,695,2372,3067,1713,556,293,1043,1595,7927,SAC,2019-20,2019
65,15725,2619,5715,0.458,727,2070,0.35100000000000003,1892,3645,0.519,983,1296,0.758,704,2172,2876,1500,447,211,1073,1188,6948,CLE,2019-20,2019
72,17380,2936,6512,0.451,1126,3261,0.345,1810,3251,0.557,1484,1876,0.7909999999999999,704,2484,3188,1557,627,371,1057,1566,8482,HOU,2019-20,2019
72,17430,3065,6598,0.465,982,2656,0.37,2083,3942,0.528,1229,1687,0.7290000000000001,797,2551,3348,1932,539,358,1181,1524,8341,NOP,2019-20,2019
73,17620,3075,6457,0.476,743,2046,0.363,2332,4411,0.529,1096,1393,0.787,636,2489,3125,1888,543,376,967,1445,7989,IND,2019-20,2019
73,17595,3160,6638,0.476,1007,2840,0.355,2153,3798,0.5670000000000001,1336,1800,0.742,691,3083,3774,1889,526,429,1102,1431,8663,MIL,2019-20,2019
73,17570,3106,6634,0.468,798,2297,0.34700000000000003,2308,4337,0.532,1212,1589,0.763,754,2643,3397,1965,576,398,1113,1546,8222,MEM,2019-20,2019
72,17430,2879,6156,0.468,770,2171,0.355,2109,3985,0.529,1422,1787,0.7959999999999999,593,2495,3088,1562,550,353,986,1390,7950,OKC,2019-20,2019
72,17480,2908,6498,0.448,941,2746,0.343,1967,3752,0.524,1291,1732,0.745,766,2683,3449,1761,464,323,1099,1510,8048,BRK,2019-20,2019
67,16280,2723,6067,0.449,805,2416,0.333,1918,3651,0.525,1237,1566,0.79,661,2237,2898,1605,523,341,1086,1548,7488,ATL,2019-20,2019
75,18175,3124,6772,0.461,1136,3095,0.3670000000000001,1988,3677,0.541,1392,1787,0.779,791,2729,3520,1849,460,363,953,1462,8776,DAL,2019-20,2019
71,17215,2995,6350,0.472,760,2021,0.376,2235,4329,0.516,1348,1664,0.81,640,2530,3170,1751,518,390,895,1377,8098,SAS,2019-20,2019
73,17570,2871,6468,0.444,807,2354,0.343,2064,4114,0.502,1282,1656,0.774,751,2498,3249,1747,599,396,937,1336,7831,ORL,2019-20,2019
72,17430,2971,6448,0.461,905,2487,0.364,2066,3961,0.522,1336,1668,0.8009999999999999,768,2549,3317,1655,595,406,995,1553,8183,BOS,2019-20,2019
65,15725,2510,5730,0.438,678,2032,0.334,1832,3698,0.495,1214,1511,0.8029999999999999,647,2138,2785,1663,534,299,969,1304,6912,GSW,2019-20,2019
73,17595,3006,6429,0.468,831,2320,0.358,2175,4109,0.529,1451,1740,0.8340000000000001,712,2465,3177,1987,559,290,1077,1609,8294,PHO,2019-20,2019
65,15675,2573,5762,0.447,793,2282,0.348,1780,3480,0.511,1006,1332,0.755,680,2041,2721,1510,652,265,1005,1417,6945,CHI,2019-20,2019
72,17380,2897,6331,0.458,995,2663,0.374,1902,3668,0.519,1329,1670,0.7959999999999999,685,2583,3268,1816,636,358,1067,1559,8118,TOR,2019-20,2019
71,17090,3006,6269,0.48,782,2242,0.349,2224,4027,0.552,1260,1728,0.7290000000000001,757,2490,3247,1803,612,468,1077,1471,8054,LAL,2019-20,2019
64,15560,2586,5865,0.441,853,2540,0.336,1733,3325,0.521,1223,1624,0.753,675,2193,2868,1525,555,362,981,1370,7248,MIN,2019-20,2019
72,17355,2886,6130,0.471,963,2537,0.38,1923,3593,0.535,1278,1641,0.779,656,2577,3233,1615,438,292,1089,1468,8013,UTA,2019-20,2019
66,15965,2638,5896,0.447,631,1872,0.337,2007,4024,0.499,1076,1550,0.6940000000000001,795,2274,3069,1456,504,313,946,1464,6983,NYK,2019-20,2019
74,17835,3122,6749,0.463,952,2525,0.377,2170,4224,0.514,1312,1632,0.804,754,2599,3353,1525,465,451,946,1606,8508,POR,2019-20,2019
72,17380,2992,6425,0.466,895,2410,0.371,2097,4015,0.522,1498,1894,0.7909999999999999,767,2664,3431,1708,511,338,1051,1594,8377,LAC,2019-20,2019
73,17745,2880,6160,0.468,979,2584,0.379,1901,3576,0.532,1440,1840,0.7829999999999999,620,2619,3239,1892,547,332,1088,1501,8179,MIA,2019-20,2019
72,17355,2990,6544,0.457,864,2345,0.368,2126,4199,0.506,1394,1770,0.7879999999999999,732,2295,3027,1801,574,309,1020,1634,8238,WAS,2019-20,2019
66,15965,2595,5658,0.459,791,2157,0.3670000000000001,1804,3501,0.515,1097,1476,0.743,644,2109,2753,1589,490,299,1008,1299,7078,DET,2019-20,2019
73,17595,3000,6417,0.468,848,2307,0.368,2152,4110,0.524,1236,1638,0.755,764,2553,3317,1884,586,389,1037,1529,8084,PHI,2019-20,2019
